Class Nbr,Subject,Catalog,Section,Description,Capacity,Total Enrolled,Available Seats,Total Waitlisted,In Shopping Cart,Unmet Demand,Class Start Time,Class End Time,Meeting Days,Facility ID,Instructor,Start Date,End Date
9712,IS,605,02,Information Systems,30,21,9,0,0,0,11:15AM,12:45PM,TR,SN241,Weiling Ke,10/28/2019,12/17/2019
10317,IS,687,14,Ind Proj in Information Syst,99,2,97,0,0,0,,,,,William C. MacKinnon,9/2/2019,12/13/2019
10312,IS,687,33,Ind Proj in Information Syst,99,4,95,0,0,0,,,,,Boris Jukic,9/2/2019,12/13/2019
10340,IS,687,330,Ind Proj in Information Syst,99,1,98,0,0,0,,,,,Boris Jukic,9/2/2019,12/13/2019
8926,IT,522,33,IT Independent Project,30,0,30,0,0,0,,,,,Boris Jukic,9/2/2019,12/13/2019
8928,IT,620,33,Information Technology Project,99,0,99,0,0,0,,,,,Boris Jukic,9/2/2019,12/13/2019
8929,IT,621,33,Information Technology Project,99,0,99,0,0,0,,,,,Boris Jukic,9/2/2019,12/13/2019
10249,LAT,988,41,Ind Study in Latin,2,2,0,0,0,0,3:20PM,6:50PM,T,NT301,Charles Anthony Giglio,9/2/2019,12/13/2019
9181,LIT,220,01,American Literature I,25,18,7,0,2,0,4:00PM,5:15PM,TR,SN169,Michael N Garcia,9/2/2019,12/13/2019
10123,LIT,226,01,Modern Fiction,28,19,9,0,1,0,3:00PM,3:50PM,MWF,SC342,Lisa Gena Propst,9/2/2019,12/13/2019
10124,LIT,265,01,Creative Writing,15,15,0,0,3,3,9:30AM,10:45AM,TR,SC342,Karyn Crispo,9/2/2019,12/13/2019
10194,LIT,270,01,Comics of Conscience,28,24,4,0,1,0,1:00PM,2:15PM,TR,SC166,Elisabeth Wulandari,9/2/2019,12/13/2019
10125,LIT,328,01,African-American Literature,25,9,16,0,1,0,1:00PM,1:50PM,MWF,SN175,Claudia Hoffmann,9/2/2019,12/13/2019
8791,LIT,490,13,Independent Study,99,0,99,0,0,0,,,,,Ellen C Caldwell,9/2/2019,12/13/2019
9151,LIT,490,52,Independent Study,99,0,99,0,0,0,,,,,Claudia Hoffmann,9/2/2019,12/13/2019
9149,LIT,490,58,Independent Study,99,0,99,0,0,0,,,,,Lisa Gena Propst,9/2/2019,12/13/2019
9560,LIT,499,58,Minor Portfolio,99,1,98,0,0,0,,,,,Lisa Gena Propst,9/2/2019,12/13/2019
9044,LIT,499,82,Minor Portfolio,99,0,99,0,0,0,,,,,Michael N Garcia,9/2/2019,12/13/2019
9084,LW,270,01,Law and Society I,71,73,-2,0,7,9,1:00PM,2:15PM,TR,SN213,Joseph Ilario Andriano,9/2/2019,12/13/2019
8906,LW,270,02,Law and Society I,71,75,-4,0,6,10,11:00AM,12:15PM,TR,SN213,Joseph Ilario Andriano,9/2/2019,12/13/2019
8907,LW,466,01,The Law of the Workplace,15,11,4,0,1,0,4:00PM,5:15PM,MW,SN104,Joseph Ilario Andriano,9/2/2019,12/13/2019
9550,LW,490,01,Internship,1,0,1,0,0,0,,,,,Joseph Ilario Andriano,9/2/2019,12/13/2019
8908,LW,499,51,Law Studies Minor Portfolio,50,1,49,0,0,0,,,,,Joseph Ilario Andriano,9/2/2019,12/13/2019
8537,MA,41,01,Co-Calculus Mathematics,70,67,3,0,1,0,8:00AM,8:50AM,MW,SNB10L,Alissa Marie Whiteley,9/2/2019,12/13/2019
8538,MA,41,02,Co-Calculus Mathematics,70,57,13,0,0,0,9:00AM,9:50AM,MW,SNB10L,Alissa Marie Whiteley,9/2/2019,12/13/2019
8539,MA,41,03,Co-Calculus Mathematics,70,59,11,0,0,0,1:00PM,1:50PM,MW,SNB10L,Sipkaduwa Arachchige Sashika Sureni Wickramasooriy,9/2/2019,12/13/2019
8540,MA,41,04,Co-Calculus Mathematics,70,61,9,0,0,0,3:00PM,3:50PM,MW,SNB10L,Sipkaduwa Arachchige Sashika Sureni Wickramasooriy,9/2/2019,12/13/2019
8541,MA,41,05,Co-Calculus Mathematics,30,27,3,0,2,0,1:00PM,1:50PM,TR,SC348,N Weragoda Vidanelage Sudam Chamara Surasinghe,9/2/2019,12/13/2019
8542,MA,41,06,Co-Calculus Mathematics,48,41,7,0,0,0,4:00PM,4:50PM,MW,SN177,Alissa Marie Whiteley,9/2/2019,12/13/2019
8543,MA,41,07,Co-Calculus Mathematics,80,69,11,0,0,0,8:00AM,8:50AM,TR,SC162,N Weragoda Vidanelage Sudam Chamara Surasinghe,9/2/2019,12/13/2019
8544,MA,41,08,Co-Calculus Mathematics,54,42,12,0,0,0,2:00PM,2:50PM,MW,SN212,Sipkaduwa Arachchige Sashika Sureni Wickramasooriy,9/2/2019,12/13/2019
8545,MA,41,09,Co-Calculus Mathematics,70,57,13,0,0,0,4:00PM,4:50PM,TR,SNB10L,N Weragoda Vidanelage Sudam Chamara Surasinghe,9/2/2019,12/13/2019
9157,MA,42,01,Co-Calculus II,48,3,45,0,0,0,5:30PM,6:45PM,T,SN177,Kalani Kithuliya Rubasinghe Kattadige,9/2/2019,12/13/2019
9158,MA,42,D1,Co-Calculus II,30,2,28,0,0,0,,,,ONLINE,Kalani Kithuliya Rubasinghe Kattadige,9/2/2019,12/13/2019
9128,MA,120,01,Intro to STEM Math,30,24,6,0,0,0,10:00AM,10:50AM,MWF,SNB10M,Christopher J. Martin,9/2/2019,12/13/2019
9129,MA,120,11,Intro to STEM Math,30,24,6,0,0,0,11:00AM,12:50PM,R,CB163,Christopher J. Martin,9/2/2019,12/13/2019
8546,MA,131,01,Calculus I,110,68,42,0,2,0,9:00AM,9:50AM,MWF,SC362,Kanaththa Gamage Don Sulalitha Priyankara,9/2/2019,12/13/2019
8547,MA,131,02,Calculus I,110,84,26,0,2,0,10:00AM,10:50AM,MWF,SC162,Kanaththa Gamage Don Sulalitha Priyankara,9/2/2019,12/13/2019
8551,MA,131,03,Calculus I,110,100,10,0,2,0,12:00PM,12:50PM,MWF,SC362,Diana White,9/2/2019,12/13/2019
8548,MA,131,04,Calculus I,110,63,47,0,0,0,2:00PM,2:50PM,MWF,SC162,Christopher J. Martin,9/2/2019,12/13/2019
8549,MA,131,05,Calculus I,110,87,23,0,0,0,3:00PM,3:50PM,MWF,SC162,Christopher J. Martin,9/2/2019,12/13/2019
8550,MA,131,06,Calculus I,110,64,46,0,0,0,4:00PM,4:50PM,MWF,SC162,Shandeepa Dilhani Wickramasing Batthana Mudiyansel,9/2/2019,12/13/2019
9071,MA,131,07,Calculus I,30,20,10,0,0,0,2:00PM,2:50PM,MWF,SC344,Guangming Yao,9/2/2019,12/13/2019
8552,MA,131,11,Calculus I,28,18,10,0,0,0,8:00AM,8:50AM,T,SC340,,9/2/2019,12/13/2019
8553,MA,131,12,Calculus I,29,18,11,0,0,0,9:00AM,9:50AM,T,SC340,,9/2/2019,12/13/2019
8554,MA,131,13,Calculus I,28,16,12,0,0,0,3:00PM,3:50PM,T,SC340,,9/2/2019,12/13/2019
8555,MA,131,14,Calculus I,28,16,12,0,0,0,4:00PM,4:50PM,T,SC340,,9/2/2019,12/13/2019
8556,MA,131,21,Calculus I,28,27,1,0,0,0,10:00AM,10:50AM,T,SC340,,9/2/2019,12/13/2019
8557,MA,131,22,Calculus I,29,25,4,0,0,0,11:00AM,11:50AM,T,SC340,,9/2/2019,12/13/2019
8558,MA,131,23,Calculus I,28,15,13,0,0,0,12:00PM,12:50PM,T,SC340,,9/2/2019,12/13/2019
8559,MA,131,24,Calculus I,28,17,11,0,0,0,1:00PM,1:50PM,T,SC340,,9/2/2019,12/13/2019
8572,MA,131,31,Calculus I,28,24,4,0,0,0,8:00AM,8:50AM,R,SC340,,9/2/2019,12/13/2019
8573,MA,131,32,Calculus I,28,23,5,0,0,0,9:00AM,9:50AM,R,SC340,,9/2/2019,12/13/2019
8574,MA,131,33,Calculus I,28,28,0,0,0,0,11:00AM,11:50AM,R,SC342,,9/2/2019,12/13/2019
8575,MA,131,34,Calculus I,28,25,3,0,0,0,12:00PM,12:50PM,R,SC342,,9/2/2019,12/13/2019
8562,MA,131,41,Calculus I,28,15,13,0,0,0,10:00AM,10:50AM,R,SC344,,9/2/2019,12/13/2019
8563,MA,131,42,Calculus I,28,18,10,0,0,0,12:00PM,12:50PM,R,SC340,,9/2/2019,12/13/2019
8564,MA,131,43,Calculus I,28,13,15,0,0,0,1:00PM,1:50PM,R,SC340,,9/2/2019,12/13/2019
8565,MA,131,44,Calculus I,28,17,11,0,0,0,3:00PM,3:50PM,R,SC340,,9/2/2019,12/13/2019
8566,MA,131,51,Calculus I,28,23,5,0,0,0,8:00AM,8:50AM,R,SC346,,9/2/2019,12/13/2019
8567,MA,131,52,Calculus I,28,25,3,0,0,0,10:00AM,10:50AM,R,SC340,,9/2/2019,12/13/2019
8560,MA,131,53,Calculus I,28,22,6,0,0,0,11:00AM,11:50AM,R,SC340,,9/2/2019,12/13/2019
8561,MA,131,54,Calculus I,28,17,11,0,0,0,4:00PM,4:50PM,R,SC340,,9/2/2019,12/13/2019
8568,MA,131,61,Calculus I,28,15,13,0,0,0,8:00AM,8:50AM,T,SN169,,9/2/2019,12/13/2019
8569,MA,131,62,Calculus I,28,19,9,0,0,0,9:00AM,9:50AM,T,SN169,,9/2/2019,12/13/2019
8570,MA,131,63,Calculus I,28,16,12,0,0,0,2:00PM,2:50PM,T,SC348,,9/2/2019,12/13/2019
8571,MA,131,64,Calculus I,28,14,14,0,0,0,4:00PM,4:50PM,T,SC356,,9/2/2019,12/13/2019
9072,MA,131,71,Calculus I,30,20,10,0,0,0,3:00PM,3:50PM,T,SC356,Guangming Yao,9/2/2019,12/13/2019
8576,MA,132,01,Calculus II,90,69,21,0,4,0,12:00PM,12:50PM,MWF,SC160,Christopher J. Martin,9/2/2019,12/13/2019
8577,MA,132,02,Calculus II,110,66,44,0,3,0,10:00AM,10:50AM,MWF,SC160,Diana White,9/2/2019,12/13/2019
9233,MA,132,03,Calculus II,40,34,6,0,1,0,9:00AM,9:50AM,MWF,SC166,Prashant Athavale,9/2/2019,12/13/2019
8578,MA,132,11,Calculus II,30,30,0,0,0,0,1:00PM,1:50PM,R,SNB10L,,9/2/2019,12/13/2019
9771,MA,132,12,Calculus II,30,11,19,0,0,0,2:00PM,2:50PM,R,SC348,,9/2/2019,12/13/2019
8579,MA,132,13,Calculus II,30,28,2,0,0,0,11:00AM,11:50AM,R,SC348,,9/2/2019,12/13/2019
8580,MA,132,21,Calculus II,30,26,4,0,0,0,10:00AM,10:50AM,R,SN169,,9/2/2019,12/13/2019
8581,MA,132,22,Calculus II,30,19,11,0,0,0,1:00PM,1:50PM,R,SC354,,9/2/2019,12/13/2019
8582,MA,132,23,Calculus II,30,10,20,0,0,0,2:00PM,2:50PM,R,SC354,,9/2/2019,12/13/2019
8583,MA,132,24,Calculus II,30,11,19,0,0,0,4:00PM,4:50PM,R,SC346,,9/2/2019,12/13/2019
9234,MA,132,31,Calculus II,30,22,8,0,0,0,8:00AM,8:50AM,R,SN169,,9/2/2019,12/13/2019
9235,MA,132,32,Calculus II,30,12,18,0,0,0,9:00AM,9:50AM,R,SN169,,9/2/2019,12/13/2019
8584,MA,180,01,Intro College Mathematics,95,77,18,0,0,0,1:00PM,1:50PM,MWF,SC160,Benjamin Galluzzo,9/2/2019,12/13/2019
8585,MA,180,02,Intro College Mathematics,95,75,20,0,0,0,3:00PM,3:50PM,MWF,SC160,Don Kumudu Mallawa Arachchi,9/2/2019,12/13/2019
8586,MA,180,11,Intro College Mathematics,30,12,18,0,0,0,9:00AM,9:50AM,TR,SC346,Benjamin Galluzzo,9/2/2019,12/13/2019
8589,MA,180,12,Intro College Mathematics,30,24,6,0,0,0,12:00PM,12:50PM,TR,SC346,Benjamin Galluzzo,9/2/2019,12/13/2019
8591,MA,180,13,Intro College Mathematics,30,25,5,0,0,0,4:00PM,4:50PM,TR,SC344,Benjamin Galluzzo,9/2/2019,12/13/2019
10296,MA,180,14,Intro College Mathematics,30,16,14,0,0,0,8:00AM,8:50AM,TR,SC344,Benjamin Galluzzo,9/2/2019,12/13/2019
8587,MA,180,21,Intro College Mathematics,30,23,7,0,0,0,10:00AM,10:50AM,TR,SC346,Don Kumudu Mallawa Arachchi,9/2/2019,12/13/2019
8588,MA,180,22,Intro College Mathematics,30,20,10,0,0,0,11:00AM,11:50AM,TR,SC346,Don Kumudu Mallawa Arachchi,9/2/2019,12/13/2019
8590,MA,180,23,Intro College Mathematics,30,16,14,0,0,0,2:00PM,2:50PM,TR,SC340,Don Kumudu Mallawa Arachchi,9/2/2019,12/13/2019
10297,MA,180,24,Intro College Mathematics,30,16,14,0,0,0,8:00AM,8:50AM,TR,SC342,Don Kumudu Mallawa Arachchi,9/2/2019,12/13/2019
8592,MA,181,01,Basic Calculus,60,27,33,0,0,0,4:00PM,5:15PM,MW,SC160,Devin Kapper,9/2/2019,12/13/2019
8593,MA,181,11,Basic Calculus,30,6,24,0,0,0,8:00AM,8:50AM,T,SC346,Devin Kapper,9/2/2019,12/13/2019
8594,MA,181,12,Basic Calculus,30,21,9,0,0,0,10:00AM,10:50AM,T,SC344,Devin Kapper,9/2/2019,12/13/2019
10045,MA,200,01,Intro Math Modeling & Software,23,22,1,0,5,4,3:00PM,3:50PM,MWF,RL142,Joseph D Skufca,9/2/2019,12/13/2019
8595,MA,211,01,Discrete Mathematics & Proof,30,24,6,0,3,0,9:00AM,9:50AM,MWF,SC344,Scott R Fulton,9/2/2019,12/13/2019
8596,MA,211,02,Discrete Mathematics & Proof,30,30,0,0,2,2,10:00AM,10:50AM,MWF,SC356,Scott R Fulton,9/2/2019,12/13/2019
8597,MA,231,01,Calculus III,90,94,-4,0,5,9,10:00AM,10:50AM,MWF,SC362,Kathleen Kavanagh,9/2/2019,12/13/2019
8598,MA,231,02,Calculus III,90,82,8,0,7,0,1:00PM,1:50PM,MWF,SC362,Kanaththa Gamage Don Sulalitha Priyankara,9/2/2019,12/13/2019
8599,MA,231,03,Calculus III,90,90,0,0,2,2,9:00AM,9:50AM,MWF,SC160,Kathleen Kavanagh,9/2/2019,12/13/2019
8600,MA,231,11,Calculus III,26,26,0,0,0,0,10:00AM,10:50AM,T,SN169,Kathleen Kavanagh,9/2/2019,12/13/2019
8601,MA,231,12,Calculus III,26,27,-1,0,0,1,11:00AM,11:50AM,T,SC342,Kathleen Kavanagh,9/2/2019,12/13/2019
8602,MA,231,13,Calculus III,26,28,-2,0,0,2,12:00PM,12:50PM,T,SC342,Kathleen Kavanagh,9/2/2019,12/13/2019
8603,MA,231,14,Calculus III,26,28,-2,0,0,2,3:00PM,3:50PM,T,SC348,Kathleen Kavanagh,9/2/2019,12/13/2019
8604,MA,231,15,Calculus III,26,26,0,0,0,0,4:00PM,4:50PM,T,SC348,Kathleen Kavanagh,9/2/2019,12/13/2019
8605,MA,231,16,Calculus III,26,28,-2,0,0,2,8:00AM,8:50AM,T,SC348,Kathleen Kavanagh,9/2/2019,12/13/2019
8606,MA,231,17,Calculus III,26,23,3,0,0,0,9:00AM,9:50AM,T,SC348,Kathleen Kavanagh,9/2/2019,12/13/2019
8607,MA,231,18,Calculus III,26,26,0,0,0,0,10:00AM,10:50AM,T,SC348,Kathleen Kavanagh,9/2/2019,12/13/2019
9020,MA,231,19,Calculus III,26,27,-1,0,0,1,11:00AM,11:50AM,T,SC348,Kathleen Kavanagh,9/2/2019,12/13/2019
9036,MA,231,21,Calculus III,26,27,-1,0,0,1,12:00PM,12:50PM,T,SC348,Kathleen Kavanagh,9/2/2019,12/13/2019
8608,MA,232,01,Elementary Differential Eq,0,0,0,0,1,1,8:00AM,8:50AM,MWF,SC342,Jonathan Martin,9/2/2019,12/13/2019
8609,MA,232,02,Elementary Differential Eq,98,102,-4,0,7,11,9:00AM,9:50AM,MWF,SC162,Don Kumudu Mallawa Arachchi,9/2/2019,12/13/2019
8610,MA,232,03,Elementary Differential Eq,98,98,0,0,4,4,3:00PM,3:50PM,MWF,SC362,Jonathan Martin,9/2/2019,12/13/2019
9334,MA,232,04,Elementary Differential Eq,98,100,-2,0,7,9,2:00PM,2:50PM,MWF,SC362,Jonathan Martin,9/2/2019,12/13/2019
8611,MA,232,11,Elementary Differential Eq,0,0,0,0,0,0,8:00AM,8:50AM,R,SC348,Jonathan Martin,9/2/2019,12/13/2019
8612,MA,232,12,Elementary Differential Eq,0,0,0,0,0,0,11:00AM,11:50AM,R,SC354,Jonathan Martin,9/2/2019,12/13/2019
8613,MA,232,13,Elementary Differential Eq,0,0,0,0,0,0,10:00AM,10:50AM,R,SC348,Jonathan Martin,9/2/2019,12/13/2019
8615,MA,232,21,Elementary Differential Eq,28,29,-1,0,0,1,12:00PM,12:50PM,R,SC348,Don Kumudu Mallawa Arachchi,9/2/2019,12/13/2019
8616,MA,232,22,Elementary Differential Eq,27,26,1,0,0,0,3:00PM,3:50PM,R,SC348,Don Kumudu Mallawa Arachchi,9/2/2019,12/13/2019
8617,MA,232,23,Elementary Differential Eq,27,25,2,0,0,0,4:00PM,4:50PM,R,SC348,Don Kumudu Mallawa Arachchi,9/2/2019,12/13/2019
8618,MA,232,24,Elementary Differential Eq,28,22,6,0,0,0,8:00AM,8:50AM,R,SC354,Don Kumudu Mallawa Arachchi,9/2/2019,12/13/2019
8619,MA,232,31,Elementary Differential Eq,27,17,10,0,0,0,9:00AM,9:50AM,R,SC354,Jonathan Martin,9/2/2019,12/13/2019
8620,MA,232,32,Elementary Differential Eq,28,28,0,0,0,0,10:00AM,10:50AM,R,SC354,Jonathan Martin,9/2/2019,12/13/2019
8621,MA,232,33,Elementary Differential Eq,28,28,0,0,0,0,12:00PM,12:50PM,R,SC354,Jonathan Martin,9/2/2019,12/13/2019
8622,MA,232,34,Elementary Differential Eq,27,25,2,0,0,0,3:00PM,3:50PM,R,SC354,Jonathan Martin,9/2/2019,12/13/2019
9332,MA,232,41,Elementary Differential Eq,20,16,4,0,0,0,8:00AM,8:50AM,T,SN118,Jonathan Martin,9/2/2019,12/13/2019
9333,MA,232,42,Elementary Differential Eq,30,29,1,0,0,0,1:00PM,1:50PM,T,SC354,Jonathan Martin,9/2/2019,12/13/2019
9335,MA,232,43,Elementary Differential Eq,30,27,3,0,0,0,2:00PM,2:50PM,T,SC354,Jonathan Martin,9/2/2019,12/13/2019
9336,MA,232,44,Elementary Differential Eq,30,28,2,0,0,0,4:00PM,4:50PM,T,SC166,Jonathan Martin,9/2/2019,12/13/2019
9001,MA,300,01,Sem in Actuarial Mathematics,20,0,20,0,0,0,4:00PM,4:50PM,T,TC208,,9/2/2019,12/13/2019
10032,MA,311,01,Abstract Algebra,30,12,18,0,2,0,12:00PM,12:50PM,MWF,SC346,Don Kumudu Mallawa Arachchi,9/2/2019,12/13/2019
8623,MA,321,01,Advanced Calculus I,30,9,21,0,4,0,11:00AM,11:50AM,MWF,SC340,Marko Budisic,9/2/2019,12/13/2019
8624,MA,330,01,Adv Engineering Mathematics,69,61,8,0,7,0,11:00AM,11:50AM,MWF,SC162,James Clarkson Greene,9/2/2019,12/13/2019
9035,MA,330,02,Adv Engineering Mathematics,70,57,13,0,3,0,4:00PM,5:15PM,TR,SC362,James Clarkson Greene,9/2/2019,12/13/2019
10235,MA,330,11,Adv Engineering Mathematics,120,61,59,0,0,0,9:00AM,9:50AM,F,SNB10L,,9/2/2019,12/13/2019
10236,MA,330,21,Adv Engineering Mathematics,70,57,13,0,0,0,3:00PM,3:50PM,M,CB177,James Clarkson Greene,9/2/2019,12/13/2019
8626,MA,339,01,Applied Linear Algebra,100,82,18,0,8,0,2:00PM,2:50PM,MWF,SC160,Shandeepa Dilhani Wickramasing Batthana Mudiyansel,9/2/2019,12/13/2019
8499,MA,345,01,Automata Theory & Formal Lang,42,33,9,0,1,0,9:00AM,9:50AM,MWF,SC356,Alexis Maciel,9/2/2019,12/13/2019
9204,MA,368,01,Mathematical Bio Seminar,25,2,23,0,0,0,1:00PM,1:50PM,F,RL244,Susan Bailey,9/2/2019,12/13/2019
8627,MA,377,01,Numerical Methods,40,18,22,0,2,0,1:00PM,1:50PM,MWF,CB178,Guangming Yao,9/2/2019,12/13/2019
8628,MA,377,10,Numerical Methods,40,18,22,0,0,0,9:00AM,9:50AM,F,SN241,Guangming Yao,9/2/2019,12/13/2019
8629,MA,381,01,Probability,40,28,12,0,0,0,4:00PM,4:50PM,MWF,SC356,Joseph D Skufca,9/2/2019,12/13/2019
9663,MA,405,76,Directed Study in Applied Math,99,2,97,0,0,0,,,,,Joseph D Skufca,9/2/2019,12/13/2019
8634,MA,431,75,Math Course Assistance,0,0,0,0,0,0,,,,,Kathleen Kavanagh,9/2/2019,12/13/2019
8633,MA,431,76,Math Course Assistance,0,0,0,0,0,0,,,,,Joseph D Skufca,9/2/2019,12/13/2019
8635,MA,447,01,Computer Algorithms,40,21,19,0,0,0,8:00AM,9:15AM,TR,SC356,Christino Tamon,9/2/2019,12/13/2019
9548,MA,451,75,Intro to Mathematical Research,0,0,0,0,0,0,,,,,Kathleen Kavanagh,9/2/2019,12/13/2019
10049,MA,456,01,Cryptography,40,29,11,0,0,0,1:00PM,2:15PM,TR,SC356,Christino Tamon,9/2/2019,12/13/2019
10341,MA,497,105,Undergraduate Research,99,2,97,0,0,0,,,,,Diana White,9/2/2019,12/13/2019
10234,MA,497,106,Undergraduate Research,99,4,95,0,0,0,,,,,Marko Budisic,9/2/2019,12/13/2019
9338,MA,497,64,Undergraduate Research,99,0,99,0,0,0,,,,,Jie Sun,9/2/2019,12/13/2019
9339,MA,497,72,Undergraduate Research,99,0,99,0,0,0,,,,,Sumona Mondal,9/2/2019,12/13/2019
9340,MA,497,75,Undergraduate Research,99,1,98,0,0,0,,,,,Kathleen Kavanagh,9/2/2019,12/13/2019
8636,MA,499,76,Professional Experience,99,5,94,0,0,0,,,,,Joseph D Skufca,9/2/2019,12/13/2019
8637,MA,522,01,Classical Real Analysis,30,2,28,0,1,0,10:00AM,10:50AM,MWF,SC346,Prashant Athavale,9/2/2019,12/13/2019
10033,MA,526,01,Convex Opti & Analysis,30,0,30,0,1,0,9:00AM,9:50AM,MWF,SC346,Jie Sun,9/2/2019,12/13/2019
10034,MA,533,01,Ordinary Diff Equations,30,10,20,0,0,0,3:00PM,3:50PM,MWF,SC340,Marko Budisic,9/2/2019,12/13/2019
10134,MA,572,01,Finite-Element Methods,30,10,20,0,0,0,4:00PM,5:15PM,MW,SNB10M,Brian Helenbrook,9/2/2019,12/13/2019
10035,MA,573,01,Matrix Theory and Computations,30,11,19,0,3,0,1:00PM,1:50PM,MWF,SC346,Kathleen Kavanagh,9/2/2019,12/13/2019
10322,MA,579,75,Intro to Applied Optimization,30,1,29,0,0,0,,,,,Kathleen Kavanagh,9/2/2019,12/13/2019
8632,MA,581,01,Probability,40,28,12,0,1,0,4:00PM,4:50PM,MWF,SC356,Joseph D Skufca,9/2/2019,12/13/2019
10280,MA,601,106,Topics in Mathematics,99,0,99,0,0,0,,,,,Marko Budisic,9/2/2019,12/13/2019
8638,MA,701,76,Directed Study in Mathematics,0,0,0,0,0,0,2:30PM,3:45PM,R,SC356,Joseph D Skufca,9/2/2019,12/13/2019
9016,MA,705,76,DS in Applied Mathematics,0,0,0,0,0,0,1:00PM,2:15PM,R,,Joseph D Skufca,9/2/2019,12/13/2019
9165,MA,725,01,Seminar in Applied Mathematics,30,11,19,0,1,0,12:00PM,12:50PM,W,SN112,Marko Budisic,9/2/2019,12/13/2019
8639,MA,739,01,Seminar in Nonlinear Processes,30,11,19,0,0,0,12:00PM,12:50PM,F,SC166,Erik Matthew Bollt,9/2/2019,12/13/2019
9073,MA,739,02,Seminar in Nonlinear Processes,42,3,39,0,0,0,11:00AM,11:50AM,M,SC382,Diana White,9/2/2019,12/13/2019
9936,MA,810,105,"Thesis, Dissertation or Sp Pro",99,2,97,0,0,0,,,,,Diana White,9/2/2019,12/13/2019
9932,MA,810,106,"Thesis, Dissertation or Sp Pro",99,4,95,0,0,0,,,,,Marko Budisic,9/2/2019,12/13/2019
10293,MA,810,15,"Thesis, Dissertation or Sp Pro",99,0,99,0,0,0,,,,,Christino Tamon,9/2/2019,12/13/2019
8640,MA,810,21,"Thesis, Dissertation or Sp Pro",99,0,99,0,0,0,,,,,Christopher Lynch,9/2/2019,12/13/2019
8641,MA,810,22,"Thesis, Dissertation or Sp Pro",99,0,99,0,0,0,,,,,Scott R Fulton,9/2/2019,12/13/2019
8645,MA,810,33,"Thesis, Dissertation or Sp Pro",99,1,98,0,0,0,,,,,Joseph D Skufca,9/2/2019,12/13/2019
8648,MA,810,37,"Thesis, Dissertation or Sp Pro",99,1,98,0,0,0,,,,,Brian Helenbrook,9/2/2019,12/13/2019
8642,MA,810,51,"Thesis, Dissertation or Sp Pro",99,0,99,0,0,0,,,,,Jeanna N. Matthews,9/2/2019,12/13/2019
8650,MA,810,64,"Thesis, Dissertation or Sp Pro",99,2,97,0,0,0,,,,,Jie Sun,9/2/2019,12/13/2019
8643,MA,810,65,"Thesis, Dissertation or Sp Pro",99,2,97,0,0,0,,,,,Erik Matthew Bollt,9/2/2019,12/13/2019
8649,MA,810,72,"Thesis, Dissertation or Sp Pro",99,3,96,0,0,0,,,,,Sumona Mondal,9/2/2019,12/13/2019
8646,MA,810,75,"Thesis, Dissertation or Sp Pro",99,0,99,0,0,0,,,,,Kathleen Kavanagh,9/2/2019,12/13/2019
8647,MA,810,76,"Thesis, Dissertation or Sp Pro",99,1,98,0,0,0,,,,,Joseph D Skufca,9/2/2019,12/13/2019
8651,MA,810,85,"Thesis, Dissertation or Sp Pro",99,0,99,0,0,0,,,,,Guohui Song,9/2/2019,12/13/2019
8652,MA,810,88,"Thesis, Dissertation or Sp Pro",99,1,98,0,0,0,,,,,Guangming Yao,9/2/2019,12/13/2019
8206,ME,301,10,Exp Methods in MAE,36,31,5,0,0,0,1:00PM,2:50PM,M,CB184,Carl David Hoover,9/2/2019,12/13/2019
8207,ME,301,11,Exp Methods in MAE,36,32,4,0,2,0,1:00PM,2:50PM,M,CB179,Carl David Hoover,9/2/2019,12/13/2019
8208,ME,301,20,Exp Methods in MAE,36,34,2,0,2,0,1:00PM,2:50PM,W,CB184,Carl David Hoover,9/2/2019,12/13/2019
8209,ME,301,21,Exp Methods in MAE,36,35,1,0,3,2,1:00PM,2:50PM,W,CB179,Carl David Hoover,9/2/2019,12/13/2019
8210,ME,301,30,Exp Methods in MAE,36,29,7,0,2,0,1:00PM,2:50PM,F,CB184,Carl David Hoover,9/2/2019,12/13/2019
8211,ME,301,31,Exp Methods in MAE,36,20,16,0,1,0,1:00PM,2:50PM,F,CB179,Carl David Hoover,9/2/2019,12/13/2019
8219,ME,324,01,Dynamical Systems,250,103,147,0,3,0,11:00AM,12:15PM,TR,SC360,Ajit Achuthan,9/2/2019,12/13/2019
8224,ME,326,01,Intermediate Fluid Mechanics,48,38,10,0,3,0,11:00AM,12:15PM,TR,CB194,Suresh Dhaniyala,9/2/2019,12/13/2019
8225,ME,326,10,Intermediate Fluid Mechanics,48,38,10,0,0,0,9:30AM,10:45AM,F,CB163,Suresh Dhaniyala,9/2/2019,12/13/2019
8226,ME,341,01,Mechanics of Machine Elements,80,83,-3,0,3,6,9:30AM,10:45AM,TR,CB177,Kevin Fite,9/2/2019,12/13/2019
9881,ME,342,01,Intro to Numerical Meth w Apps,147,127,20,0,5,0,1:00PM,2:15PM,TR,CB177,Chunlei Liang,9/2/2019,12/13/2019
9882,ME,342,10,Intro to Numerical Meth w Apps,49,25,24,0,0,0,9:30AM,10:45AM,T,CB172,Chunlei Liang,9/2/2019,12/13/2019
9883,ME,342,20,Intro to Numerical Meth w Apps,49,52,-3,0,0,3,4:00PM,5:15PM,M,CB172,Chunlei Liang,9/2/2019,12/13/2019
